submission_id,age,block_number,blockorder,condition,display_size,education,expected,experiment_duration,experiment_end_time,experiment_start_time,gender,image,languages,qud,question,response,response_time,target,target_color,trial_number
3389,29,3,DCDC,feature,30,Higher degree,positive,529295,1648537805768,1648537276473,female,images/card_039.png,"German, English, Norwegian, Spanish",,,positive,764,X,blue,30
3389,29,3,DCDC,feature,5,Higher degree,negative,529295,1648537805768,1648537276473,female,images/card_105.png,"German, English, Norwegian, Spanish",,,negative,688,-,-,31
3388,28,0,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_108.png,German,,,negative,3932,-,-,0
3388,28,0,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_061.png,German,,,negative,1441,S,green,1
3388,28,0,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_123.png,German,,,negative,3282,-,-,2
3388,28,0,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_114.png,German,,,negative,2133,-,-,3
3388,28,0,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_100.png,German,,,negative,1105,-,-,4
3388,28,0,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_048.png,German,,,positive,1327,T,blue,5
3388,28,0,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_105.png,German,,,negative,984,-,-,6
3388,28,0,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_039.png,German,,,positive,914,X,blue,7
3388,28,0,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_107.png,German,,,negative,969,-,-,8
3388,28,0,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_051.png,German,,,positive,1144,S,brown,9
3388,28,0,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_106.png,German,,,negative,918,-,-,10
3388,28,0,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_063.png,German,,,positive,962,S,green,11
3388,28,0,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_113.png,German,,,negative,1367,-,-,12
3388,28,0,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_049.png,German,,,positive,810,S,brown,13
3388,28,0,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_053.png,German,,,positive,895,S,brown,14
3388,28,0,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_099.png,German,,,negative,1054,-,-,15
3388,28,0,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_115.png,German,,,negative,1273,-,-,16
3388,28,0,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_122.png,German,,,negative,2307,-,-,17
3388,28,0,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_037.png,German,,,positive,813,X,blue,18
3388,28,0,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_059.png,German,,,negative,826,S,green,19
3388,28,0,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_124.png,German,,,negative,2992,-,-,20
3388,28,0,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_041.png,German,,,positive,934,T,blue,21
3388,28,0,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_116.png,German,,,negative,10290,-,-,22
3388,28,0,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_043.png,German,,,positive,890,T,blue,23
3388,28,0,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_057.png,German,,,positive,822,S,green,24
3388,28,0,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_098.png,German,,,negative,1124,-,-,25
3388,28,0,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_055.png,German,,,positive,851,S,brown,26
3388,28,0,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_033.png,German,,,positive,924,X,blue,27
3388,28,0,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_035.png,German,,,positive,819,X,blue,28
3388,28,0,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_045.png,German,,,positive,885,T,blue,29
3388,28,0,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_097.png,German,,,negative,840,-,-,30
3388,28,0,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_121.png,German,,,negative,2211,-,-,31
3388,28,1,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_024.png,German,,,positive,2138,T,green,0
3388,28,1,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_021.png,German,,,negative,2630,T,green,1
3388,28,1,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_078.png,German,,,negative,1620,-,-,2
3388,28,1,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_087.png,German,,,negative,2280,-,-,3
3388,28,1,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_016.png,German,,,positive,1066,T,green,4
3388,28,1,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_077.png,German,,,negative,1217,-,-,5
3388,28,1,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_029.png,German,,,positive,2109,T,green,6
3388,28,1,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_085.png,German,,,negative,1810,-,-,7
3388,28,1,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_069.png,German,,,negative,949,-,-,8
3388,28,1,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_088.png,German,,,negative,1836,-,-,9
3388,28,1,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_014.png,German,,,positive,833,T,green,10
3388,28,1,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_080.png,German,,,negative,1249,-,-,11
3388,28,1,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_013.png,German,,,positive,783,T,green,12
3388,28,1,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_095.png,German,,,negative,1786,-,-,13
3388,28,1,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_079.png,German,,,negative,974,-,-,14
3388,28,1,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_093.png,German,,,negative,1624,-,-,15
3388,28,1,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_030.png,German,,,positive,1545,T,green,16
3388,28,1,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_070.png,German,,,negative,856,-,-,17
3388,28,1,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_008.png,German,,,positive,787,T,green,18
3388,28,1,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_006.png,German,,,positive,764,T,green,19
3388,28,1,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_096.png,German,,,negative,1678,-,-,20
3388,28,1,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_023.png,German,,,positive,1012,T,green,21
3388,28,1,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_032.png,German,,,positive,1470,T,green,22
3388,28,1,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_031.png,German,,,positive,2102,T,green,23
3388,28,1,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_071.png,German,,,negative,835,-,-,24
3388,28,1,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_072.png,German,,,negative,799,-,-,25
3388,28,1,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_015.png,German,,,positive,880,T,green,26
3388,28,1,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_007.png,German,,,positive,672,T,green,27
3388,28,1,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_094.png,German,,,negative,2293,-,-,28
3388,28,1,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_022.png,German,,,positive,1268,T,green,29
3388,28,1,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_086.png,German,,,negative,1446,-,-,30
3388,28,1,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_005.png,German,,,positive,724,T,green,31
3388,28,2,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_043.png,German,,,positive,944,T,blue,0
3388,28,2,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_103.png,German,,,negative,794,-,-,1
3388,28,2,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_052.png,German,,,negative,1436,S,brown,2
3388,28,2,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_056.png,German,,,positive,1947,S,brown,3
3388,28,2,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_036.png,German,,,positive,1120,X,blue,4
3388,28,2,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_058.png,German,,,positive,710,S,green,5
3388,28,2,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_054.png,German,,,positive,983,S,brown,6
3388,28,2,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_047.png,German,,,positive,783,T,blue,7
3388,28,2,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_126.png,German,,,negative,2603,-,-,8
3388,28,2,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_038.png,German,,,positive,993,X,blue,9
3388,28,2,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_120.png,German,,,negative,1889,-,-,10
3388,28,2,CDCD,feature,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_060.png,German,,,positive,879,S,green,11
3388,28,2,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_050.png,German,,,positive,770,S,brown,12
3388,28,2,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_119.png,German,,,negative,1762,-,-,13
3388,28,2,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_127.png,German,,,negative,2214,-,-,14
3388,28,2,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_045.png,German,,,positive,467,T,blue,15
3388,28,2,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_120.png,German,,,negative,1074,-,-,16
3388,28,2,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_102.png,German,,,negative,864,-,-,17
3388,28,2,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_125.png,German,,,negative,2150,-,-,18
3388,28,2,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_104.png,German,,,negative,1000,-,-,19
3388,28,2,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_040.png,German,,,positive,694,X,blue,20
3388,28,2,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_110.png,German,,,negative,951,-,-,21
3388,28,2,CDCD,feature,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_064.png,German,,,positive,958,S,green,22
3388,28,2,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_034.png,German,,,positive,712,X,blue,23
3388,28,2,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_109.png,German,,,negative,805,-,-,24
3388,28,2,CDCD,feature,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_041.png,German,,,positive,636,T,blue,25
3388,28,2,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_112.png,German,,,negative,1074,-,-,26
3388,28,2,CDCD,feature,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_062.png,German,,,positive,720,S,green,27
3388,28,2,CDCD,feature,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_128.png,German,,,negative,1358,-,-,28
3388,28,2,CDCD,feature,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_101.png,German,,,negative,738,-,-,29
3388,28,2,CDCD,feature,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_111.png,German,,,negative,877,-,-,30
3388,28,2,CDCD,feature,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_119.png,German,,,negative,1198,-,-,31
3388,28,3,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_092.png,German,,,negative,3394,-,-,0
3388,28,3,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_026.png,German,,,positive,2137,T,green,1
3388,28,3,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_090.png,German,,,negative,2094,-,-,2
3388,28,3,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_003.png,German,,,positive,818,T,green,3
3388,28,3,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_011.png,German,,,positive,887,T,green,4
3388,28,3,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_018.png,German,,,negative,1012,T,green,5
3388,28,3,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_066.png,German,,,negative,1672,-,-,6
3388,28,3,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_010.png,German,,,positive,746,T,green,7
3388,28,3,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_027.png,German,,,positive,1465,T,green,8
3388,28,3,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_082.png,German,,,negative,1684,-,-,9
3388,28,3,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_009.png,German,,,positive,811,T,green,10
3388,28,3,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_028.png,German,,,positive,1098,T,green,11
3388,28,3,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_001.png,German,,,positive,677,T,green,12
3388,28,3,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_020.png,German,,,positive,808,T,green,13
3388,28,3,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_091.png,German,,,negative,1812,-,-,14
3388,28,3,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_004.png,German,,,positive,669,T,green,15
3388,28,3,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_075.png,German,,,negative,1074,-,-,16
3388,28,3,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_019.png,German,,,positive,1372,T,green,17
3388,28,3,CDCD,conjunction,30,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_089.png,German,,,negative,1518,-,-,18
3388,28,3,CDCD,conjunction,30,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_025.png,German,,,positive,1221,T,green,19
3388,28,3,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_068.png,German,,,negative,875,-,-,20
3388,28,3,CDCD,conjunction,1,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_002.png,German,,,positive,680,T,green,21
3388,28,3,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_065.png,German,,,negative,737,-,-,22
3388,28,3,CDCD,conjunction,15,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_017.png,German,,,positive,695,T,green,23
3388,28,3,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_081.png,German,,,negative,1252,-,-,24
3388,28,3,CDCD,conjunction,1,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_067.png,German,,,negative,858,-,-,25
3388,28,3,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_076.png,German,,,negative,1000,-,,26
3388,28,3,CDCD,conjunction,5,Graduated Highschool,positive,837720,1648520202537,1648519364817,male,images/card_012.png,German,,,positive,1006,T,green,27
3388,28,3,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_073.png,German,,,negative,889,-,-,28
3388,28,3,CDCD,conjunction,5,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_074.png,German,,,negative,893,-,-,29
3388,28,3,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_083.png,German,,,negative,1088,-,-,30
3388,28,3,CDCD,conjunction,15,Graduated Highschool,negative,837720,1648520202537,1648519364817,male,images/card_084.png,German,,,negative,1182,-,-,31
3387,25,0,CDCD,feature,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_058.png,german,,,positive,1691,S,green,0
3387,25,0,CDCD,feature,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_119.png,german,,,negative,1953,-,-,1
3387,25,0,CDCD,feature,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_043.png,german,,,positive,1190,T,blue,2
3387,25,0,CDCD,feature,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_062.png,german,,,positive,871,S,green,3
3387,25,0,CDCD,feature,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_102.png,german,,,negative,825,-,-,4
3387,25,0,CDCD,feature,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_056.png,german,,,positive,1035,S,brown,5
3387,25,0,CDCD,feature,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_034.png,german,,,positive,898,X,blue,6
3387,25,0,CDCD,feature,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_127.png,german,,,negative,1480,-,-,7
3387,25,0,CDCD,feature,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_054.png,german,,,positive,1020,S,brown,8
3387,25,0,CDCD,feature,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_103.png,german,,,negative,813,-,-,9
3387,25,0,CDCD,feature,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_036.png,german,,,positive,980,X,blue,10
3387,25,0,CDCD,feature,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_047.png,german,,,positive,861,T,blue,11
3387,25,0,CDCD,feature,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_060.png,german,,,positive,925,S,green,12
3387,25,0,CDCD,feature,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_112.png,german,,,negative,961,-,-,13
3387,25,0,CDCD,feature,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_052.png,german,,,positive,923,S,brown,14
3387,25,0,CDCD,feature,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_126.png,german,,,negative,1492,-,-,15
3387,25,0,CDCD,feature,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_050.png,german,,,positive,859,S,brown,16
3387,25,0,CDCD,feature,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_110.png,german,,,negative,1007,-,-,17
3387,25,0,CDCD,feature,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_038.png,german,,,positive,891,X,blue,18
3387,25,0,CDCD,feature,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_125.png,german,,,negative,1414,-,-,19
3387,25,0,CDCD,feature,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_120.png,german,,,negative,977,-,-,20
3387,25,0,CDCD,feature,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_111.png,german,,,negative,983,-,-,21
3387,25,0,CDCD,feature,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_041.png,german,,,positive,749,T,blue,22
3387,25,0,CDCD,feature,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_109.png,german,,,negative,1092,-,-,23
3387,25,0,CDCD,feature,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_128.png,german,,,negative,1501,-,-,24
3387,25,0,CDCD,feature,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_064.png,german,,,positive,901,S,green,25
3387,25,0,CDCD,feature,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_040.png,german,,,positive,843,X,blue,26
3387,25,0,CDCD,feature,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_119.png,german,,,negative,773,-,-,27
3387,25,0,CDCD,feature,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_120.png,german,,,negative,961,-,-,28
3387,25,0,CDCD,feature,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_104.png,german,,,negative,939,-,-,29
3387,25,0,CDCD,feature,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_045.png,german,,,positive,899,T,blue,30
3387,25,0,CDCD,feature,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_101.png,german,,,negative,816,-,-,31
3387,25,1,CDCD,conjunction,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_081.png,german,,,negative,2721,-,-,0
3387,25,1,CDCD,conjunction,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_020.png,german,,,positive,1316,T,green,1
3387,25,1,CDCD,conjunction,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_082.png,german,,,negative,1452,-,-,2
3387,25,1,CDCD,conjunction,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_011.png,german,,,positive,956,T,green,3
3387,25,1,CDCD,conjunction,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_068.png,german,,,negative,1098,-,-,4
3387,25,1,CDCD,conjunction,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_012.png,german,,,positive,1052,T,green,5
3387,25,1,CDCD,conjunction,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_003.png,german,,,positive,713,T,green,6
3387,25,1,CDCD,conjunction,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_089.png,german,,,negative,1855,-,-,7
3387,25,1,CDCD,conjunction,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_076.png,german,,,negative,1007,-,,8
3387,25,1,CDCD,conjunction,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_075.png,german,,,negative,820,-,-,9
3387,25,1,CDCD,conjunction,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_019.png,german,,,positive,1096,T,green,10
3387,25,1,CDCD,conjunction,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_028.png,german,,,positive,1712,T,green,11
3387,25,1,CDCD,conjunction,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_017.png,german,,,positive,1041,T,green,12
3387,25,1,CDCD,conjunction,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_073.png,german,,,negative,1170,-,-,13
3387,25,1,CDCD,conjunction,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_091.png,german,,,negative,1409,-,-,14
3387,25,1,CDCD,conjunction,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_090.png,german,,,negative,1883,-,-,15
3387,25,1,CDCD,conjunction,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_026.png,german,,,positive,1141,T,green,16
3387,25,1,CDCD,conjunction,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_002.png,german,,,positive,1099,T,green,17
3387,25,1,CDCD,conjunction,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_004.png,german,,,positive,676,T,green,18
3387,25,1,CDCD,conjunction,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_025.png,german,,,positive,1404,T,green,19
3387,25,1,CDCD,conjunction,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_018.png,german,,,positive,841,T,green,20
3387,25,1,CDCD,conjunction,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_065.png,german,,,negative,1283,-,-,21
3387,25,1,CDCD,conjunction,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_027.png,german,,,positive,1644,T,green,22
3387,25,1,CDCD,conjunction,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_067.png,german,,,negative,926,-,-,23
3387,25,1,CDCD,conjunction,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_084.png,german,,,negative,1245,-,-,24
3387,25,1,CDCD,conjunction,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_074.png,german,,,negative,891,-,-,25
3387,25,1,CDCD,conjunction,1,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_001.png,german,,,positive,827,T,green,26
3387,25,1,CDCD,conjunction,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_066.png,german,,,negative,951,-,-,27
3387,25,1,CDCD,conjunction,15,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_083.png,german,,,negative,1223,-,-,28
3387,25,1,CDCD,conjunction,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_010.png,german,,,positive,922,T,green,29
3387,25,1,CDCD,conjunction,30,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_092.png,german,,,negative,1861,-,-,30
3387,25,1,CDCD,conjunction,5,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_009.png,german,,,positive,824,T,green,31
3387,25,2,CDCD,feature,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_061.png,german,,,positive,1007,S,green,0
3387,25,2,CDCD,feature,30,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_048.png,german,,,positive,933,T,blue,1
3387,25,2,CDCD,feature,15,Graduated College,positive,681302,1648497927575,1648497246273,male,images/card_037.png,german,,,positive,943,X,blue,2
3387,25,2,CDCD,feature,5,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_105.png,german,,,negative,1211,-,-,3
3387,25,2,CDCD,feature,1,Graduated College,negative,681302,1648497927575,1648497246273,male,images/card_097.png,german,,,negative,787,-,-,4
